document_id,company,stock_code,document_type,source_file,page_number,failure_type,reason
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,33,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,34,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,35,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,36,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,37,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,38,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,39,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,40,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,41,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,42,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,43,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,44,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,45,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,46,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,47,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,48,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,49,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,50,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,51,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,52,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,53,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,54,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,55,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,56,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,57,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,58,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,59,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,60,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,61,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,62,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,63,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,64,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,65,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,66,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,67,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_auditor_reply_b12dfc9c,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/auditor_reply/688685_立信会计师事务所特殊普通合伙关于对江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的回复1784026121950.pdf,68,needs_ocr,extracted text has fewer than 40 characters
688685_2024_supporting_sponsor_or_broker_f0f300f1,迈信林,688685,supporting,02_raw_pdf/688685_迈信林/supporting/sponsor_or_broker/688685_国泰海通证券股份有限公司关于江苏迈信林航空科技股份有限公司2024年年度报告的信息披露监管问询函的核查意见1784025974031.pdf,80,needs_ocr,extracted text has fewer than 40 characters
688793_2024_reply_1257454f,倍轻松,688793,reply,02_raw_pdf/688793_倍轻松/reply/688793_深圳市倍轻松科技股份有限公司关于2024年年度报告的信息披露监管问询函的回复公告1784026976394.pdf,69,needs_ocr,extracted text has fewer than 40 characters
688793_2024_reply_1257454f,倍轻松,688793,reply,02_raw_pdf/688793_倍轻松/reply/688793_深圳市倍轻松科技股份有限公司关于2024年年度报告的信息披露监管问询函的回复公告1784026976394.pdf,183,needs_ocr,extracted text has fewer than 40 characters
834033_2024_annual_report_9f76c622,康普化学,834033,annual_report,02_raw_pdf/834033_康普化学/annual_report/834033_康普化学2024年年度报告1784024826637.pdf,57,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,4,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,7,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,10,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,18,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,71,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,80,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,86,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,91,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,97,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,98,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,99,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,110,needs_ocr,extracted text has fewer than 40 characters
835174_2024_annual_report_35ffd001,五新隧装,835174,annual_report,02_raw_pdf/835174_五新隧装/annual_report/835174_五新隧装2024年年度报告1784024828340.pdf,205,needs_ocr,extracted text has fewer than 40 characters
